Agent,Year,Delta_DPI,Delta_Consumption,MPC
46,2004,6323.839883270208,-9770.196179890248,-1.5449784245387705
46,2005,9616.824423030484,21787.103297848807,2.265519504096674
46,2007,7081.716401382,-41865.61557182614,-5.911789345822441
46,2010,9246.729381013924,50565.7762156362,5.468503957676282
46,2012,1642.2073304366786,39428.9904119338,24.00975180244096
46,2016,2234.259786352166,-10242.618836562673,-4.58434551753071
46,2019,5900.625515147345,65858.88856650202,11.161340165959922
46,2020,3930.3225964341545,-61613.70304135658,-15.67650021839341
47,2003,5561.300415364298,9175.529263988137,1.6498891587727844
47,2004,9939.282031958865,-16310.318256909959,-1.640995617637733
47,2005,4299.246747168654,46014.479188465484,10.702916555968587
47,2006,6038.56102246404,-19287.381248692254,-3.1940359925057145
47,2011,2243.985922655964,35212.65929762213,15.692014349156302
47,2012,4132.918905327737,-8825.77746630201,-2.1354828556942453
47,2014,2774.516607394675,-7637.019973979972,-2.752558753343085
47,2016,7427.521691242728,-14928.945503426221,-2.0099497684440153
47,2019,10519.762894878688,-7618.083104178193,-0.7241687080121252
47,2020,1092.9903612493945,13320.410194106196,12.187125034551695
48,2003,5295.034009450406,25998.302711816737,4.9099406472962785
48,2004,7734.231116802461,15421.68863596706,1.993952392043697
48,2005,6612.6385598551715,61025.27387120348,9.228581498720239
48,2006,5773.459414323996,-70796.8911989741,-12.262473175671158
48,2007,1275.872846919141,40413.68335881978,31.675322079631194
48,2009,4113.631368958129,-9648.144379383564,-2.3454081112346183
48,2010,1570.2096638770308,20907.622613698855,13.315178918257002
48,2012,4383.914040317381,-8857.639862935088,-2.020486665905024
48,2016,1631.3393460082589,-7097.941421575582,-4.350990147416973
48,2020,1256.7267525114876,41400.06012844821,32.942769815087374
49,2003,8114.0360396364995,10609.503631411644,1.3075494833378802
49,2004,7305.518133204081,22098.76356554666,3.024941306367616
49,2005,6979.946823301492,13400.927047921432,1.9199182153056629
49,2006,3220.6226279573166,1767.1067261287826,0.548684813547861
49,2007,1439.1018438357278,-17733.443601129897,-12.322577222098364
49,2009,1719.3445258967404,-498.22013859651634,-0.2897733008668899
49,2010,2053.6981641612365,29291.167793703673,14.262644971329884
49,2011,2757.1509928186424,-12391.917700573104,-4.494464660386559
49,2012,7281.093539953377,-15983.607295553578,-2.195220705220596
49,2015,5144.932975543663,-18798.1586699287,-3.6537227519358124
49,2016,2026.2315456138167,1835.8892458761402,0.9060609335839676
49,2019,2643.89273078306,10297.407868937706,3.894790340411372
49,2020,4039.748244597169,28650.95160254088,7.092261662805144
50,2003,9603.515310291754,-36411.00081607711,-3.791424248270496
50,2004,11361.838872263237,113298.94573117947,9.971884569474689
50,2005,3922.770859628392,-6373.280892663519,-1.624688548152228
50,2006,6707.477780062647,-24394.059946824535,-3.6368454353041026
50,2009,2266.9162504146807,24990.473384943936,11.023994988951399
50,2011,2086.789080816612,48786.88449820154,23.37892456247185
50,2012,4386.154766856285,-27070.58461121819,-6.171826132487489
50,2016,2106.7455247045436,13659.717886898812,6.483800595145203
50,2020,3855.2172566191584,-18276.18404305345,-4.740636603987603
51,2002,6258.487532788771,30934.873964335682,4.942867394440771
51,2003,9130.41571841776,33595.96464849933,3.6795657158008663
51,2004,5080.538437263458,-22482.38704531436,-4.4251977074745055
51,2005,7306.045120644441,48774.377669589274,6.675893299887949
51,2006,3039.3744895650307,39421.48882744688,12.970263770651227
51,2007,1754.855128434603,-40887.74372418443,-23.29978302007063
51,2011,2482.0222344961076,-3419.302231354435,-1.3776275586220166
51,2012,1690.6650345509988,-1894.0769102440972,-1.1203147113923249
51,2015,2256.623269159085,9671.569639590656,4.285859217960958
51,2016,5195.566662814759,-8962.73026098602,-1.7250727096109197
51,2020,3957.4400868632947,9884.785129962373,2.497772527946759
52,2002,1401.9760514286754,69988.30354894995,49.9211833737308
52,2003,9527.477624848398,5725.026016286196,0.600896296135599
52,2004,14594.271316690021,-22567.650754723116,-1.546336248313729
52,2005,3120.455748456705,-432.18491861669463,-0.13850057602337154
52,2007,5053.80293026907,34787.56066105375,6.883442259431676
52,2010,1222.3176177595742,12650.989867476688,10.350002064655747
52,2011,3007.7736076557776,836.1630868558132,0.278000672898885
52,2012,2139.3522528245812,8481.073703222675,3.96431849501415
52,2014,2810.914050911262,-17552.539201906155,-6.244424014393413
52,2016,6051.7414491179225,-9549.123676199117,-1.5779133587392367
52,2019,8783.519934349722,-20692.095304958406,-2.355786229167398
53,2002,5746.896957343444,39551.05917362915,6.882159096847978
53,2003,5490.13588838384,55677.11832540907,10.141300590248056
53,2004,8743.586522604572,-57851.249767088244,-6.6164210324363895
53,2005,7846.217761709355,91860.59476908596,11.707627491219855
53,2006,7820.630556212214,-81789.22342703101,-10.458136698717066
53,2007,6041.283117185114,95320.56408281543,15.778198477681883
53,2009,2962.0034371333313,-18308.970654577803,-6.181279341220982
53,2011,2666.063507968356,-1228.1989849532547,-0.46067881777099523
53,2012,1946.9965748365212,10582.482077464549,5.435285410480551
53,2015,2272.5535990628123,-11942.030662627338,-5.254895051783228
53,2016,9156.112164170481,-8354.965418392792,-0.9125014273074634
53,2020,3614.746262779343,52789.51579757914,14.603933985947272
54,2002,8479.946843368904,-20194.303387206804,-2.3814186291743353
54,2003,9609.95235544967,53096.96219648019,5.525205561125352
54,2004,4431.366320062982,30021.03692439446,6.774668297783104
54,2005,11013.086468527763,-41547.893077347224,-3.772593014327016
54,2007,2212.8328377817234,-26547.644340050232,-11.99713050474395
54,2011,2928.8844422250695,-1030.0561683108972,-0.35168890703259187
54,2012,1438.9776671873988,21066.942808613967,14.640215264626764
54,2014,3104.909059607802,10549.557932391239,3.397702712015601
54,2015,2333.0789049104496,20972.52707070645,8.98920607724214
54,2019,7914.126902757038,1269.543099350558,0.1604148019042111
55,2002,3248.417423730949,-6517.591664151812,-2.0063898243305425
55,2003,6237.148159197444,21919.04932717257,3.514274275311262
55,2004,8782.970596014959,61535.21629435601,7.006196322947499
55,2005,7174.0530845919275,54425.245294715714,7.586401250864387
55,2006,2692.9009878590296,-10007.673829700594,-3.716317040552285
55,2007,5749.695420041651,-2009.4092575488903,-0.3494809917312688
55,2009,2185.547993410495,-67937.67401228467,-31.08496094211574
55,2010,1444.8142550956109,158841.75901542432,109.93922468249245
55,2011,3040.2325939640286,-84430.13531831166,-27.770946040752374
55,2012,5633.645078061032,-56631.149185514776,-10.052310431491698
55,2013,2384.114876147243,96579.03553552378,40.50938841151673
55,2016,6256.970635668607,-542.986474267178,-0.08678104883085415
55,2019,5234.21954566738,17910.67465644545,3.4218424542912027
56,2002,4039.0555412682297,-10716.184062058339,-2.6531410505668727
56,2003,9904.416331659624,121161.86423763772,12.233115024692763
56,2004,12755.8578941749,-33071.68116795743,-2.5926661650142693
56,2005,4195.420051020017,8198.91135733755,1.9542527941497012
56,2007,10426.280740853457,-40990.347294185485,-3.93144480884467
56,2010,3955.271147907246,10996.659450559673,2.7802542580116314
56,2012,5853.751118603948,644.6616379153566,0.11012795468303081
56,2014,3380.2146969276946,-31119.60505444638,-9.206398955288623
56,2016,2024.157167549478,-8511.327475729748,-4.204874805267165
56,2017,1005.2259165153955,-9604.286635243072,-9.554356366513336
56,2019,2235.394770293584,22767.288193221,10.184907156345757
56,2020,4160.985012765363,140.0765973153757,0.033664287875500354
57,2002,11165.766429190466,-4220.86190218493,-0.37801810820172677
57,2003,2481.291098246991,29011.6275474015,11.692149932709604
57,2004,12562.919386841182,54005.64783864666,4.298813530174679
57,2005,3869.430144087062,58133.93313259911,15.02390041113276
57,2006,7222.945832480444,11741.091243783536,1.6255266917530666
57,2007,1960.3151227280905,-83380.92806002256,-42.534451269235085
57,2009,1740.2453635899874,-7511.250975195027,-4.316202262248765
57,2011,11159.946984564507,39148.77993566671,3.5079718559428628
57,2015,6472.395583314385,60208.702767808194,9.302383019206085
57,2020,3487.5057827847486,-16221.642769646656,-4.651359389773912
58,2002,13876.748816604057,-51821.38093195294,-3.734403614047311
58,2004,8894.465310828906,14901.188618487009,1.675332703849549
58,2005,6404.451732906455,-33184.504372064344,-5.181474661064332
58,2006,2785.646386603068,36787.63661903699,13.206140160487974
58,2007,1351.5201624778856,18857.61594024644,13.952892797154256
58,2011,7456.120136256242,44848.43124532397,6.014982380345954
58,2015,10847.252981714177,-26980.247271515866,-2.4872884699009035
58,2018,3001.0961200135644,-67082.87809038063,-22.352792249145764
58,2020,12572.04674299949,-11499.648850285943,-0.9146998166141331
59,2003,13966.170333254093,95152.47944151325,6.813068806339189
59,2004,8149.36659596645,-36203.038054545934,-4.442435817338825
59,2005,3391.461351343227,13828.134664638492,4.0773381242164835
59,2006,7979.648496428563,94474.1972944866,11.839393343800827
59,2011,3665.1216887892806,18851.783085219417,5.143562666113503
59,2012,2255.994545876776,22767.606356728327,10.092048492909747
59,2015,2564.879000697256,119192.59594364522,46.471040509608066
59,2016,11052.309331649449,-44718.88262812741,-4.0461121098076935
59,2019,5321.239462119847,-25498.853629553894,-4.791901174730407
60,2002,9944.904014443571,28446.70452409942,2.8604302749211645
60,2003,5731.664512612217,-37514.89633779085,-6.545201006660693
60,2004,9390.273238865746,81816.0584610439,8.712851732834825
60,2005,18978.614154033596,-45863.09844505624,-2.4165673042733093
60,2006,1113.8179518393881,144853.32762414913,130.0511698387825
60,2007,2931.354662653932,-83816.50163591636,-28.59309475709508
60,2010,5757.82624820323,-8613.97303851205,-1.4960460193115588
60,2011,3030.0862411151757,44094.903681894706,14.55235929709587
60,2012,1360.7059230539016,-23739.995829885913,-17.446823319916938
60,2013,5637.672959432646,-28974.415521558374,-5.139428223320398
60,2014,4383.097890393459,-15698.481922492618,-3.581595098959427
60,2016,12434.41174932156,34072.58708295695,2.7401848812683878
60,2020,9066.532739270217,31524.42128276138,3.4770095900297653
61,2002,7901.789862246922,18392.846105336124,2.327680997088172
61,2003,15673.053635530989,26324.92148402441,1.6796293878779
61,2005,11310.845230617735,-22411.94389579486,-1.9814561545875597
61,2006,5215.972510302672,51544.78892227754,9.882105172231151
61,2007,2731.4351439176244,-33852.71902932998,-12.393748064900391
61,2010,10252.465713612444,47343.787085226184,4.617795212167031
61,2011,4134.036374014628,-28916.61809939152,-6.99476624858773
61,2014,4636.054800892598,-9023.625388477521,-1.9464017954965
61,2016,2062.9133287403383,39661.66426278546,19.226044890118466
61,2017,1534.631864831812,-36070.72368424747,-23.504479810994045
61,2019,5774.83730035965,-1636.238088461192,-0.28333925327373105
62,2002,11007.804960013716,43156.92081293228,3.9205746258860406
62,2003,7292.50098378121,48396.867257062346,6.636525296972706
62,2004,4688.270400850539,-57116.22821839497,-12.182793084638
62,2005,7022.72890356509,10155.929119084642,1.4461513833929973
62,2006,10046.713686347823,120552.83646114255,11.999230815640558
62,2010,4240.241505698155,22207.371319771017,5.23728926522891
62,2012,7482.588497393124,88703.21768376962,11.854616582840702
62,2014,4165.979932878632,-49085.25793510198,-11.782403834380636
62,2015,2727.565337590757,71283.05783025143,26.134317241769672
62,2017,6896.099734109681,-15638.091883603687,-2.267671943062848
62,2019,14938.68813003131,44893.51493984298,3.0051845616612978
63,2002,11361.682448210777,-2107.8568672930705,-0.18552330404420106
63,2003,16756.44503497446,45252.67069078729,2.700612844570242
63,2004,1567.566121030919,48648.458884459396,31.034390340399455
63,2005,16047.456246144138,-15527.177984237758,-0.9675787704963276
63,2006,5116.8871903848485,19225.43726588224,3.7572525151636706
63,2007,2603.314428799902,-13648.097155973082,-5.242584992802693
63,2011,3517.41067551577,2035.6833430327824,0.5787448583137887
63,2012,2141.2550936416956,9401.956238415034,4.390862287418941
63,2016,12592.698200714076,-27442.415953312244,-2.1792324024533603
63,2019,10020.257963446726,-8598.36247400759,-0.8580979157796016
63,2020,4370.005227575253,45267.940279886214,10.358784011112874
