Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
70,2.8955835416660687,-0.4110716496445696,10.382524728367232,11
71,2.7064473417838952,2.980888343865049,6.511254818891048,11
72,-0.9949319628882333,0.8086224727350404,10.073997348422658,12
73,2.680031195868952,1.3619877834635954,9.92687863601467,11
74,-3.215188156683206,-1.0322119260279157,10.949700291265241,11
75,-0.4058951892468829,0.6833548564159941,6.160688772947866,12
76,-1.7375980171060033,-0.711795394691064,8.350613672301208,10
77,1.506191794034918,1.6011877058936637,6.4287778913633025,11
78,-0.5007668515193883,-1.0104932406410123,5.267523658236134,10
79,2.0624447100487684,-1.1998935490844942,7.141310643335374,11
80,-0.5427100617595572,-1.34719416581277,9.542368662007544,12
81,8.784375101436398,1.0460870143139855,19.799112546783956,11
82,0.09811915704810575,-0.08825261612395245,6.314453928243113,13
83,4.117176667805353,-0.6433821654117566,16.123600577438076,12
84,-2.3356207414989822,0.9814200895703467,10.752390318585988,12
85,1.8161145787830086,-0.6935697767994904,17.9989542069539,12
86,0.46555580546544306,0.4200767238355617,8.64386214684955,13
87,2.354400046406978,2.2616789513215996,12.856357634133298,13
88,-0.018537216701792907,-0.15626271498483535,8.662083903940795,12
89,-2.7992947330229434,-2.7951678583595974,14.68238467415148,10
90,0.898316219234054,0.38867601840988386,2.8243110914546734,10
91,-0.7917361033394894,-0.8970535543085065,14.891912917774269,11
92,-2.5248410344602354,-0.5324086806415167,7.726563699459733,10
93,-0.603182473567011,0.6120025684496687,4.585369409127019,9
94,-1.0728010779054362,0.6391304019318342,7.590728825142234,12
95,1.99261873216626,1.2873115986129355,4.477731431926458,11
96,1.0883966377734764,-2.581754654948687,8.038553030561028,9
97,-3.3871766037238626,2.19147958015456,18.417432762328417,13
98,-0.03991762612691115,-0.9659139925506374,10.200540607131067,14
99,-0.3323235934783349,0.32820503378564614,7.037842610536393,12
