Agent,Mean_MPC,Median_MPC,Std_MPC,Sample_Count
51,-1.7163144033544648,-1.9834505621021594,2.8631111504933138,7
52,4.430102700243223,-0.11884096354132014,9.631579591148432,7
53,2.6073184748531912,1.5360675201396137,10.69971944289362,12
54,-3.8176854677693814,-0.9492094599979054,16.345342966006424,9
55,0.2831331938108183,-0.24130760148061076,7.4337717532884335,11
56,-0.08017849816272772,0.858207553020544,7.979513488142579,8
57,1.3252788459951939,-0.6275850495245922,5.871017525949596,9
58,1.6237195458356461,1.7500894061373955,5.013243825960899,11
59,1.3565051225383993,1.163683917188352,4.3235253827045,7
60,-1.3229401537306331,0.842737554410201,5.0930015601876155,9
61,-3.1460605400910935,-5.389426045464676,8.166721667699523,7
62,7.74836054882182,0.1940691310977644,23.642108714279356,9
63,-3.9368172736220735,-3.7501058779348333,11.0299078825489,10
64,3.0559970701480306,0.5122601055035388,15.576279660589794,9
65,3.9046610496837078,-2.420683283814497,13.953947211410837,8
66,7.25074637226174,8.467536742049802,12.665136968638297,10
67,1.823584518701228,1.5086986531421795,5.34665906741326,9
68,-0.05070584451432997,3.5954086419268645,10.146663720658433,8
69,3.5699598791352933,4.983652168979893,4.314627907926211,10
70,-1.499905740204928,1.866480655758998,10.005501477278038,10
71,6.293144436617881,4.3365822514630485,5.2790946096036775,7
72,0.5374041474782286,1.0848168257999444,2.043155947435531,7
73,1.1446840420899953,3.0959627431020293,6.556669450202347,9
74,-1.0738674458860762,-3.091558578060473,13.697209312570239,11
75,-1.7491464561530035,1.6465785092803027,31.714383569729424,10
76,5.291455115738787,4.889851383481286,8.98315566667295,10
77,0.12407880937128042,2.3376329610393083,9.766180511481577,9
78,8.170900425361287,5.0414875002735675,13.376858155275535,9
79,2.899573199376686,3.042890916688802,11.137917898388585,11
80,2.2113786713996113,2.4162894832591677,2.883362804868575,8
81,9.775361781398221,7.805779416326881,11.557647534052373,10
82,4.67132677787683,1.3418645281513033,11.727719591017612,10
83,2.44791878562415,0.44523606728300974,4.0607663532375255,8
84,1.5242278287076718,-0.048407243280559356,8.239033805162814,9
85,2.3588104249594877,6.526657163469796,10.370076845630114,12
86,-4.901952479361817,1.48351489126104,21.34583708367541,10
87,0.17954700934852907,1.466604413537048,5.987755157220492,8
88,3.8254761570817477,4.951510474904291,8.83273608180026,10
89,0.5238392759707204,4.452591136349261,21.62638828066736,10
90,9.745131440695506,2.0498895345825914,18.138586321241807,12
91,-3.922121676054258,1.516956728488067,20.564454535895127,13
92,1.5861506054791974,2.9747337272342733,7.574480175236338,10
93,6.240423350258449,3.0958739104934754,19.727366051864262,10
94,5.645018026406669,2.724521827985305,12.529333443131188,11
95,10.786636418609733,4.112178566317083,29.382425992794797,11
96,1.0385349891786146,0.28717415260456153,5.626454426753985,12
97,2.2507707249035795,1.4360781550902946,25.1668936128973,11
98,2.009879169625857,3.811932484530964,4.800976392197258,10
99,1.0788249713146507,1.6554247220979275,16.912724841536637,11
